question,id,question_id,language,comment,label,numerical_label,author,topic
Sind Sie für den Erwerb neuer Kampfflugzeuge für die Schweizer Armee?,42916,3463,fr,"andere Investitionen, die auch in die nationale Sicherheit und in neue Flugzeuge bedeutend sind",AGAINST,0,50571c91fbd2,Security
Sind Sie für die Einführung von Road Pricing für motorisierte Einzelverkehrsmittel auf den verkehrsstrassen?,42924,3452,fr,"Ja, wenn es die Kosten für den öffentlichen Verkehr senkt, müssen wir mehr steuern, sofern wir eine erschwinglichere Möglichkeit für die öffentlichen Verkehrsmittel bieten können.",FAVOR,75,385af91d7ce1,Infrastructure & Environment
Sollte die Confederation ihre finanzielle Unterstützung für Weiterbildung und berufliche Umstellung erhöhen?,42937,3425,fr,"Die Entwicklung der digitalen Gesellschaft erzeugt viele positive Aspekte, aber sie stellt bestimmte Arten von Berufen in Frage.",FAVOR,75,a585b92c38dd,Education
Sind Sie für eine strengere Kontrolle der Gleichstellung der Löhne zwischen Männern und Frauen?,42948,3434,fr,"Ja, für mehr Kontrolle, aber auch für einen vorangehenden Aufwand, um die systemischen Unterschiede zu bearbeiten, die Frauen betreffen (siehe beispielsweise die Ersetzung von Mutterschaftsurlaub durch Elternurlaub).",FAVOR,75,a585b92c38dd,Society
Sind Sie für die Einführung von Road Pricing für motorisierte Einzelverkehrsmittel auf den verkehrsstrassen?,42962,3452,fr,"Die derzeitige Fahrkarte ist nicht mehr geeignet, es ist auch technisch möglich, den Grundsatz anzuwenden, dass der, der am meisten fährt, mehr zahlen muss, um sehr überfüllte Straßen zu benutzen.",FAVOR,75,a585b92c38dd,Infrastructure & Environment
Sind Sie für den Erwerb neuer Kampfflugzeuge für die Schweizer Armee?,42971,3463,fr,"Ich glaube, wir müssen noch warten und die Ressourcen für prioritäre Aufgaben wie die Umstellung auf erneuerbare Energien und die Bekämpfung der globalen Erwärmung einsetzen.",AGAINST,25,a585b92c38dd,Security
Sollten Sie die rechtlichen Möglichkeiten für die Verwendung von DNA-Analysen bei Untersuchungen erweitern?,42972,3464,fr,"Das hat dazu geführt, dass viele Fälle gelöst und die Schuldigen gefunden wurden.",FAVOR,100,a585b92c38dd,Security
Sind Sie für eine strengere Kontrolle der Gleichstellung der Löhne zwischen Männern und Frauen?,43174,3434,fr,Stärkere Kontrolle und Stärkere Sanktionen für Nichteinhaltung,FAVOR,100,acc6dd0db535,Society
Sind Sie für die Einführung von Road Pricing für motorisierte Einzelverkehrsmittel auf den verkehrsstrassen?,43176,3452,fr,"Die Unternehmen, die profitabel sind, müssen besser an den Kosten der Infrastruktur beteiligen, die ihnen ihre Geschäfte ermöglicht (z. B. Straßen).",FAVOR,100,acc6dd0db535,Infrastructure & Environment
Sind Sie für eine strengere Kontrolle der Gleichstellung der Löhne zwischen Männern und Frauen?,43225,3434,fr,"Es ist völlig absurd und unberechtigt, daß bei gleicher Arbeit und gleicher Fähigkeit zwei Personen unterschiedlich bezahlt werden.",FAVOR,100,36029463f397,Society
Sollte die Konföderation erneuerbare Energien stärker unterstützen?,43236,3450,fr,"Die Energiewende ist eine Notwendigkeit, und sie wird nur erreicht werden, wenn die Behörden sich stark dafür einsetzen.",FAVOR,100,36029463f397,Infrastructure & Environment
Sind Sie für den Erwerb neuer Kampfflugzeuge für die Schweizer Armee?,43244,3463,fr,"Die Luftwaffe muß vor allem Luftpolizei betreiben, und dafür genügen die jetzigen Flugzeuge ausreichend, und die für den Kauf neuer Kampfflugzeuge vorgesehenen Milliarden werden weit besser anderswo investiert werden.",AGAINST,0,36029463f397,Security
Sind Sie für die Einführung von Road Pricing für motorisierte Einzelverkehrsmittel auf den verkehrsstrassen?,43358,3452,fr,"Und wenn das der Fall ist, dann muss ein System gefunden werden, das keine neuen sozialen Ungleichheiten schafft !!",AGAINST,25,1098faa313ff,Infrastructure & Environment
Sollte die Confederation ihre finanzielle Unterstützung für Weiterbildung und berufliche Umstellung erhöhen?,43452,3425,fr,"Die schnellen Entwicklungen in unserer Zeit (Technik, Technologie, Märkte usw.) erfordern, dass Mitarbeiter zu allen Zeiten geschult bleiben, aber diese sollten den Unternehmen zugeschrieben werden, die finanziell weniger stark sind, die besonders unter den Auswirkungen von internationaler Konkurrenz und in den Bereichen, in denen die Entwicklung am stärksten ist.",FAVOR,75,2a6b7628c369,Education
Sind Sie für eine strengere Kontrolle der Gleichstellung der Löhne zwischen Männern und Frauen?,43463,3434,fr,Die Kommission hat die Kommission mit der Kommission über die Durchführung der Richtlinie über die Verringerung der Verletzung von Arbeitsunfällen in der Gemeinschaft und die Verletzung von Arbeitsunfällen in der Gemeinschaft aufgenommen.,FAVOR,75,2a6b7628c369,Society
Sollte die Konföderation erneuerbare Energien stärker unterstützen?,43479,3450,fr,Die Einführung von Arbeitsplätzen und Arbeitsplätzen,FAVOR,100,2a6b7628c369,Infrastructure & Environment
Sind Sie für die Einführung von Road Pricing für motorisierte Einzelverkehrsmittel auf den verkehrsstrassen?,43481,3452,fr,"Die Bevölkerung nimmt bereits unter Steuern und Steuern stark zu und Alternativen (insbesondere öffentliche Verkehrsmittel) sind oft zu teuer, um Menschen zu ermöglichen, das Auto zu vermeiden.",AGAINST,0,2a6b7628c369,Infrastructure & Environment
Sind Sie für den Erwerb neuer Kampfflugzeuge für die Schweizer Armee?,43493,3463,fr,Unsere Kampfflugzeuge sind veraltet und müssen aus Sicherheitsgründen ersetzt werden.,FAVOR,100,2a6b7628c369,Security
Sollten Sie die rechtlichen Möglichkeiten für die Verwendung von DNA-Analysen bei Untersuchungen erweitern?,43494,3464,fr,"Die Polizei und die Justiz müssen die Möglichkeit haben, wirksam gegen Kriminalität zu kämpfen.",FAVOR,100,2a6b7628c369,Security
Sind Sie für eine strengere Kontrolle der Gleichstellung der Löhne zwischen Männern und Frauen?,43577,3434,fr,"Die Kommission hat die Kommission mit der Ansicht, daß die Kommission die Möglichkeit hat, die Kommission zu unterstützen, um die Kommission zu unterstützen, die in diesem Bereich vorgenommenen Maßnahmen zu prüfen.",AGAINST,25,72165ebbe862,Society
Sind Sie für den Erwerb neuer Kampfflugzeuge für die Schweizer Armee?,43590,3463,fr,"Wenn wir eine unabhängige und effiziente Luftpolizei wollen, ist das offensichtlich.",FAVOR,75,72165ebbe862,Security
Sind Sie für die Einführung von Road Pricing für motorisierte Einzelverkehrsmittel auf den verkehrsstrassen?,43757,3452,fr,"Das wäre eine gute Idee auf lange Sicht. Aber jetzt, da öffentliche Verkehrsmittel für die Bevölkerung insgesamt teuer sind, die Stadträume nicht über ein breites öffentliches Verkehrsnetz verfügen und daher das Auto benötigen, wäre es schwierig, ein solches System einzuführen.",FAVOR,75,78d2a2fe850c,Infrastructure & Environment
Sollte die Confederation ihre finanzielle Unterstützung für Weiterbildung und berufliche Umstellung erhöhen?,43771,3425,fr,"Es ist ein enormes Potenzial für die wirtschaftliche Anziehungskraft der Schweiz, eine echte Weiterbildungsstrategie für CFC-Betriebskräfte zu entwickeln.",FAVOR,100,7654aa176973,Education
Sind Sie für eine strengere Kontrolle der Gleichstellung der Löhne zwischen Männern und Frauen?,43782,3434,fr,"Ich bin für die Gleichstellung von Männern und Frauen, aber nicht durch strenge Kontrolle. Es scheint mir, dass es durch Veränderungen der Einstellung, zum Schlimmsten durch den Arbeitsmarkt kommen muss.",AGAINST,25,7654aa176973,Society
Sind Sie für die Einführung von Road Pricing für motorisierte Einzelverkehrsmittel auf den verkehrsstrassen?,43796,3452,fr,"Viel Komplexität für ein Problem, das nicht immer verdient ist",AGAINST,25,7654aa176973,Infrastructure & Environment
Sollte die Konföderation erneuerbare Energien stärker unterstützen?,43844,3450,fr,"Vor allem weniger zu konsumieren, z. B. durch bessere Isolation.",FAVOR,75,56ed527bf522,Infrastructure & Environment
Sind Sie für eine strengere Kontrolle der Gleichstellung der Löhne zwischen Männern und Frauen?,44023,3434,fr,"Die Rechtsvorschriften existieren bereits, und wir müssen sie anwenden.",AGAINST,25,f3afb169e952,Society
Sollte die Confederation ihre finanzielle Unterstützung für Weiterbildung und berufliche Umstellung erhöhen?,44370,3425,fr,Die Kommission hat die Kommission mit der Einführung eines neuen Systems zur Förderung der beruflichen Bildung und der beruflichen Bildung in den einzelnen Ländern zur Kenntnis genommen.,FAVOR,75,a5d9991b5b4d,Education
Sollten Sie die rechtlichen Möglichkeiten für die Verwendung von DNA-Analysen bei Untersuchungen erweitern?,44381,3464,fr,"Die Verwendung von genetischen Analysen muss streng unterworfen sein, insbesondere auf bestimmte Verbrechen.",AGAINST,25,a5d9991b5b4d,Security
Sind Sie für eine strengere Kontrolle der Gleichstellung der Löhne zwischen Männern und Frauen?,44401,3434,fr,Die Kommission hat die Kommission mit der Einführung eines neuen Systems zur Förderung der beruflichen Bildung in der Gemeinschaft zur Kenntnis genommen.,FAVOR,100,705b3c363def,Society
Sind Sie für die Einführung von Road Pricing für motorisierte Einzelverkehrsmittel auf den verkehrsstrassen?,44471,3452,fr,"Die Kommission hat die Kommission mit der Kommission übermittelt, wie die Kommission die Kommission in ihrem Bericht über die Verringerung der Verbrauchsbedürfnisse in den Mitgliedstaaten und die Verringerung der Verbrauchsbedürfnisse in den Mitgliedstaaten in Bezug auf die Verringerung der Verbrauchsbedürfnisse in den Mitgliedstaaten und die Verringerung der Verbrauchsbedürfnisse in den Mitgliedstaaten in den Mitgliedstaaten in den Mitgliedstaaten mitwirkt.",AGAINST,25,5544cac660ae,Infrastructure & Environment
Sollte die Confederation ihre finanzielle Unterstützung für Weiterbildung und berufliche Umstellung erhöhen?,44610,3425,fr,"Die Investitionen in luxuriöse Schulgebäude werden dann 40% der Zeit genutzt, und die öffentlichen Schulen müssen kostenlos bei abendlichen Unterrichtskursen von freiwilligen, selbst freiwilligen Berufsorganisationen geöffnet werden.",FAVOR,100,2fc70d0d6f59,Education
Sind Sie für eine strengere Kontrolle der Gleichstellung der Löhne zwischen Männern und Frauen?,44621,3434,fr,"Gleiches Gehalt, gleiche Löhne, gleiche Belastung, gleiche Löhne, aber keine mehr Gesetze und Vorschriften der Logik und des gesunden Menschenverstands.",FAVOR,100,2fc70d0d6f59,Society
Sollte die Konföderation erneuerbare Energien stärker unterstützen?,44637,3450,fr,"Das ist eine strategische Entscheidung. Wir müssen die Forschung in der Sonne, dem Wasserstoff und der Energie verbessern.",FAVOR,100,2fc70d0d6f59,Infrastructure & Environment
Sind Sie für die Einführung von Road Pricing für motorisierte Einzelverkehrsmittel auf den verkehrsstrassen?,44639,3452,fr,"Wir haben genug Steuerschulden, die Schweiz ist kein Steuerparadies für die Bewohner",AGAINST,0,2fc70d0d6f59,Infrastructure & Environment
Sollten Sie die rechtlichen Möglichkeiten für die Verwendung von DNA-Analysen bei Untersuchungen erweitern?,44652,3464,fr,Das ist ein Fortschritt für die Sicherheit der Ergebnisse.,FAVOR,100,2fc70d0d6f59,Security
Sind Sie für eine strengere Kontrolle der Gleichstellung der Löhne zwischen Männern und Frauen?,44700,3434,fr,In diesem Fall sind die Gerichte heute mit wirksamen Kontrollwerkzeugen ausgestattet.,AGAINST,0,c97d4b2956d2,Society
Sind Sie für den Erwerb neuer Kampfflugzeuge für die Schweizer Armee?,44782,3463,fr,Wir müssen die bestehenden Flugzeuge verlängern.,AGAINST,25,a8572dbeea5e,Security
Sollte die Confederation ihre finanzielle Unterstützung für Weiterbildung und berufliche Umstellung erhöhen?,44894,3425,fr,Die Kommission hat die Kommission mit der Einführung eines neuen Systems zur Förderung der beruflichen Bildung und der beruflichen Bildung in den Mitgliedstaaten in Zusammenarbeit mit den Mitgliedstaaten übermittelt.,FAVOR,100,a844934203df,Education
Sind Sie für eine strengere Kontrolle der Gleichstellung der Löhne zwischen Männern und Frauen?,44905,3434,fr,"Die Frauen sind in der Lage, sich zu verhalten, und sie müssen sich in der Lage versetzen, die Frauen zu verhindern, daß sie sich in der Lage versetzen, sich zu verhalten.",FAVOR,100,a844934203df,Society
Sollte die Konföderation erneuerbare Energien stärker unterstützen?,44921,3450,fr,"Investitionen in erneuerbare Energien müssen mit einem deutlichen Rückgang des Energieverbrauchs verbunden sein, insbesondere durch die Isolierung von Häusern und Gebäuden.",FAVOR,100,a844934203df,Infrastructure & Environment
Sind Sie für die Einführung von Road Pricing für motorisierte Einzelverkehrsmittel auf den verkehrsstrassen?,44923,3452,fr,Die Kommission hat die Kommission mit der Einführung eines neuen Systems zur Verbesserung der Verkehrssicherheit in den Städten in Zusammenarbeit mit den Mitgliedstaaten übermittelt.,AGAINST,0,a844934203df,Infrastructure & Environment
Sind Sie für die Einführung von Road Pricing für motorisierte Einzelverkehrsmittel auf den verkehrsstrassen?,45062,3452,fr,"Geld an die Tür klopfen, um die Gewohnheiten zu ändern.",FAVOR,75,7e3802a5906d,Infrastructure & Environment
Sind Sie für den Erwerb neuer Kampfflugzeuge für die Schweizer Armee?,45070,3463,fr,Wenn das wirklich notwendig ist für unsere Verteidigung...,FAVOR,75,7e3802a5906d,Security
Sollten Sie die rechtlichen Möglichkeiten für die Verwendung von DNA-Analysen bei Untersuchungen erweitern?,45071,3464,fr,"Es ist ein mächtiges und wirksames Werkzeug, warum sollte man es nicht nehmen?",FAVOR,75,7e3802a5906d,Security
Sollte die Confederation ihre finanzielle Unterstützung für Weiterbildung und berufliche Umstellung erhöhen?,45212,3425,fr,Die Digitalisierung erhöht die Bedeutung der Weiterbildung.,FAVOR,100,6fc7b93cd47a,Education
Sind Sie für eine strengere Kontrolle der Gleichstellung der Löhne zwischen Männern und Frauen?,45220,3434,fr,"Die anhaltenden Lohngleichheiten zwingen dazu, etwas zu tun.",FAVOR,100,6fc7b93cd47a,Society
Sollte die Confederation ihre finanzielle Unterstützung für Weiterbildung und berufliche Umstellung erhöhen?,45458,3425,fr,"Es wäre besser, Rahmenbedingungen für Unternehmen zu schaffen, die diese Weiterbildung fördern.",AGAINST,25,73f668c9dec3,Education
Sollte die Confederation ihre finanzielle Unterstützung für Weiterbildung und berufliche Umstellung erhöhen?,45484,3425,fr,"Die Angebote sind hochwertig, aber oft teuer für den Quidam.",FAVOR,100,d02b87c08770,Education
Sind Sie für eine strengere Kontrolle der Gleichstellung der Löhne zwischen Männern und Frauen?,45489,3434,fr,"Die Kommission hat die Kommission mit der Kommission übermittelt, wie sie die Kommission in ihrem Bericht und den Rat über die Durchführung der Maßnahmen zur Verbesserung der Umweltpolitik und zur Verbesserung der Umweltpolitik im Rahmen der Europäischen Union (ABl.",AGAINST,25,d02b87c08770,Society
Sind Sie für eine strengere Kontrolle der Gleichstellung der Löhne zwischen Männern und Frauen?,45579,3434,fr,"Ich bin für Lohnkontrollen in allen Unternehmen mit mehr als 10 Personen, für Transparenz der Gesamtlohne und für Maßnahmen zur Umverteilung von Diskriminierungen durch Sozialversicherungen (Erhöhung der Einkünfte, Verringerung des Rentenalters für Frauen).",FAVOR,100,8f92ed35f84b,Society
Sollte die Konföderation erneuerbare Energien stärker unterstützen?,45595,3450,fr,Durch die massive Finanzierung neuer Anlagen und die Besteuerung von fossilen oder nuklearen Energien.,FAVOR,100,8f92ed35f84b,Infrastructure & Environment
Sind Sie für die Einführung von Road Pricing für motorisierte Einzelverkehrsmittel auf den verkehrsstrassen?,45597,3452,fr,"Es ist vielmehr notwendig, die Kapazität von einzelnen Straßen und Verkehrsmitteln zu begrenzen und die der öffentlichen Verkehrsmittel zu erhöhen.",AGAINST,0,8f92ed35f84b,Infrastructure & Environment
Sind Sie für den Erwerb neuer Kampfflugzeuge für die Schweizer Armee?,45608,3463,fr,Die Kommission hat die Kommission mit der Kommission über die Durchführung der Maßnahmen zur Förderung der Zusammenarbeit in der Gemeinschaft in den Bereichen Sicherheit und Sicherheit in der Luftfahrt und Sicherheit in der Luftfahrt.,AGAINST,0,8f92ed35f84b,Security
Sollten Sie die rechtlichen Möglichkeiten für die Verwendung von DNA-Analysen bei Untersuchungen erweitern?,45609,3464,fr,DNA-Tests sind bereits weit verbreitet und genutzt. Wir setzen uns für einen strengen Schutz von personenbezogenen und genetischen Daten sowohl gegenüber den Staaten als auch gegenüber den Unternehmen ein.,AGAINST,0,8f92ed35f84b,Security
